|Unnamed: 0|texto|fecha|incompleto|cuenta|cluster
1090|1091|rt @flotus: congrats @usedgov 2017 presidential scholars program students!!  an honor to speak w some of our nation's most distinguished gr…|06-19-2017 21:56:55||2potus|3
1091|1092|rt @realdonaldtrump: it was my great honor to welcome president @jc_varela &amp; mrs. varela from panama this afternoon.🇺🇸🇵🇦➡️|06-19-2017 21:56:48||2potus|0
1092|1093|rt @realdonaldtrump: my heartfelt thoughts and prayers are with the 7 @usnavy sailors of the #ussfitzgerald and their families. ➡️|06-19-2017 20:15:42||2potus|3
1093|1094|rt @realdonaldtrump: thoughts and prayers with the sailors of uss fitzgerald and their families. thank you to our japanese allies for their…|06-17-2017 14:09:14||2potus|3
1094|1095|rt @vp: under the leadership of @potus, america says once again with one voice -- que viva cuba libre -- cuba si, castro no: |06-17-2017 02:48:55||2potus|8
1095|1096|rt @marcorubio: americans who travel to cuba can stay &amp; spend with any non-military business on island. now it's up to castro govt. to allo…|06-17-2017 02:31:52||2potus|1
1096|1097|rt @marcorubio: if cuban people are hurt it will be because the castro govt doesn't allow them to own their own business, not because of th…|06-17-2017 02:31:51||2potus|3
1097|1098|rt @scavino45: 📸little havana, miami where @potus signed the national security presidential memorandum on strengthening the policy of the u…|06-17-2017 02:31:01||2potus|6
1098|1099|"rt @realdonaldtrump: ""national security presidential memorandum on strengthening the policy of the united states toward cuba""memorandum➡️h…"|06-16-2017 22:32:49||2potus|3
1099|1100|"rt @realdonaldtrump: ""remarks by president trump on the policy of the u.s.a. towards cuba""video: "|06-16-2017 22:32:45||2potus|0
1100|1101|weekly address - tune in! #maga ➡️|06-16-2017 21:08:37||2potus|3
1101|1102|rt @whitehouse: watch live as @potus delivers remarks and participates in a signing on the united states’ policy towards cuba: |06-16-2017 17:15:07||2potus|8
1102|1103|welcome home! #usa🇺🇸 |06-16-2017 16:25:39||2potus|3
1103|1104|rt @realdonaldtrump: i am being investigated for firing the fbi director by the man who told me to fire the fbi director! witch hunt|06-16-2017 16:13:03||2potus|3
1104|1105|rt @scavino45: heading to miami, florida. @potus trump on af1 w/ l-r: @secretaryacosta @carloslcurbelo @mariodb @marcorubio @secretarysonny…|06-16-2017 16:12:29||2potus|6
1105|1106|rt @realdonaldtrump: great news! #maga |06-16-2017 15:12:57||2potus|9
1106|1107|in miami, @vp @statedept @dhsgov have represented u.s. well, working with leaders to spur hemispheric security &amp; prosperity. #centam2017|06-16-2017 15:05:15||2potus|1
1107|1108|headed to miami to announce new u.s. policy on cuba. we are going to empower the cuban people and hold the regime accountable!|06-16-2017 15:02:32||2potus|3
1108|1109|rt @marcorubio: picture of the night @mariodb and i hammered out the new cuba policy.  thankful for his leadership! #cubancoffee #betterdea…|06-16-2017 14:42:54||2potus|3
1109|1110|rt @carloslcurbelo: on air force one waiting to take off from joint base andrews with @marcorubio @secretaryacosta &amp; @mariodb |06-16-2017 14:42:35||2potus|1
1110|1111|rt @realdonaldtrump: despite the phony witch hunt going on in america, the economic &amp; jobs numbers are great. regulations way down, jobs an…|06-16-2017 13:17:13||2potus|1
1111|1112|rt @realdonaldtrump: the fake news media hates when i use what has turned out to be my very powerful social media - over 100 million people…|06-16-2017 13:16:55||2potus|9
1112|1113|"rt @foxnews: .@potus: ""i want to take a moment to send our thoughts, love, and prayers to congressman steve scalise and his entire family.""…"|06-16-2017 00:22:22||2potus|8
1113|1114|rt @foxnews: watch: both congressional baseball teams observe moment of silence at 2nd base | #congressionalbasebal…||2potus|3
1114|1115|rt @foxnews: .@ivankatrump went down to the field and met with players ahead of the #congressionalbaseballgame. |06-16-2017 00:21:58||2potus|3
1115|1116|rt @realdonaldtrump: #congressionalbaseballgame⚾️ |06-15-2017 23:54:09||2potus|3
1116|1117|rt @realdonaldtrump: thank you wisconsin! tuesday was a great success for #workforceweek at @wctc w/ @ivankatrump &amp; @govwalker. remarks: h…|06-15-2017 21:52:06||2potus|1
1117|1118|.@secretaryacosta 'president trump knows: apprenticeships will boost wages and fill jobs' |06-15-2017 19:49:01||2potus|0
1118|1119|.@secretarycarson 'a path out of poverty: @hudgov is matching public housing residents with local job opportunities' |06-15-2017 18:53:50||2potus|3
1119|1120|rt @realdonaldtrump: the passage of the @deptvetaffairs accountability and whistleblower protection act is great news for veterans! i look…|06-13-2017 23:22:47||2potus|9
1120|1121|rt @shsanders45: .@potus @ivankatrump @govwalker @secretaryacosta @betsydevosed tour @wctc, talk importance of wrkforce development |06-13-2017 22:11:00||2potus|8
1121|1122|rt @scavino45: .@potus trump &amp; @ivankatrump roundtable after touring waukesha cty technical college- training american workers for the jobs…|06-13-2017 22:08:31||2potus|6
1122|1123|rt @realdonaldtrump: just arrived in wisconsin to discuss jobs, jobs, jobs! #maga🇺🇸 |06-13-2017 20:46:02||2potus|3
1123|1124|rt @vp: w/ deductibles so high, most americans can’t afford to use their obamacare coverage, it’s no surprise that it has fallen short of i…|06-13-2017 17:44:25||2potus|3
1124|1125|rt @vp: while costs are soaring, even worse still, choices are plummeting &amp; insurance companies are pulling out of obamacare. |06-13-2017 17:43:52||2potus|1
1125|1126|rt @gopleader: today, we’ll vote on major bipartisan legislation to help our veterans get better care and better results from the va. #vaac…|06-13-2017 16:20:54||2potus|3
1126|1127|rt @realdonaldtrump: congratulations to the 2016 @clemsonfb tigers!full ceremony: |06-13-2017 00:15:16||2potus|3
1127|1128|rt @realdonaldtrump: finally held our first full @cabinet meeting today. with this great team, we can restore american prosperity and bring…|06-12-2017 21:13:30||2potus|3
1128|1129|"rt @foxandfriends: ""there is a viable path other than a 4-year college experience."" -@ivankatrump on 'workforce development week' "|06-12-2017 20:25:12||2potus|3
1129|1130|rt @vp: well said @potus. we will never forget the victims of the terrorist attack in orlando &amp; we pray their loved ones find comfort &amp; pea…|06-12-2017 20:24:29||2potus|1
1130|1131|rt @vp: .@potus is keeping his word to the american people &amp; has assembled a team bringing real change, real prosperity &amp; real strength bac…|06-12-2017 20:23:18||2potus|1
1131|1132|rt @scavino45: .@potus trump holds his second @cabinet meeting at the @whitehouse. this time around, every chair was filled! #makeamericagr…|06-12-2017 20:23:16||2potus|6
1132|1133|rt @realdonaldtrump: we will never forget the victims who lost their lives one year ago today in the horrific #pulsenightclub shooting. #or…|06-12-2017 17:01:54||2potus|3
1133|1134|rt @flotus: looking forward to the memories we'll make in our new home! #movingday |06-12-2017 00:39:37||2potus|3
1134|1135|rt @ivankatrump: let's put america back to work by providing citizens with the skills &amp; training they need to succeed. #workforceweek|06-11-2017 21:12:49||2potus|1
1135|1136|rt @realdonaldtrump: time to start building in our country, with american workers &amp; with american iron, aluminum &amp; steel. it is time to put…|06-10-2017 01:53:02||2potus|4
1136|1137|rt @realdonaldtrump: a great honor to host and welcome leaders from around america to the @whitehouse infrastructure summit. #infrastructur…|06-10-2017 00:27:48||2potus|3
1137|1138|rt @whitehouse: tune in to @potus' weekly address ➡️ |06-09-2017 20:26:40||2potus|8
1138|1139|rt @realdonaldtrump: an honor to join the @faithandfreedom coalition yesterday. in america, we don't worship government. we worship god. #f…|06-09-2017 20:05:51||2potus|3
1139|1140|rt @realdonaldtrump: #icymi: announcement of air traffic control initiative watch➡️|06-07-2017 05:30:19||2potus|3
1140|1141|'historic: 90% cut in new regs, costs slashed to just 0.12% of obama's' |06-07-2017 00:59:39||2potus|3
1141|1142|"rt @vp: .@wsj notes anthem's decision to exit oh ""will likely create alarm in the other 13 states"" where anthem offers plans"|06-07-2017 00:24:47||2potus|3
1142|1143|rt @presssec: fyi @potus' wins so far: 36 bills signed, #ahca passed the house, historic foreign trip, and full #scotus bench |06-07-2017 00:23:05||2potus|8
1143|1144|rt @secpricemd: too many of america’s #smallbiz share sandy’s story. skyrocketing premiums and lack of choice under #obamacare have hit her…|06-07-2017 00:22:33||2potus|3
1144|1145|rt @realdonaldtrump: great meeting with @housegop and @senategop leaders, including @speakerryan, @senatemajldr, @gopleader, @johncornyn &amp;…|06-07-2017 00:18:30||2potus|1
1145|1146|rt @vp: the last statewide insurer in ohio, anthem, is leaving the obamacare exchanges, which could leave up to 20 counties without an insu…|06-06-2017 22:10:29||2potus|3
1146|1147|rt @vp: fun and educational event with @secondlady &amp; @secretarysonny at the vice president's residence today. |06-06-2017 22:10:19||2potus|0
1147|1148|'you’ve been cleared for a faster landing: trump’s air-traffic spinoff would be a great flight forward.' via @wsj |06-06-2017 20:04:10||2potus|3
1148|1149|'trump announces plan to privatize air traffic control system' via @dcexaminer |06-06-2017 19:09:40||2potus|3
1149|1150|today we remember the courage and bravery of our troops that stormed the beaches of normandy 73 years ago. #dday |06-06-2017 17:22:17||2potus|3
1150|1151|rt @realdonaldtrump: today, i announced an air traffic control initiative to take american air travel into the future - finally!➡️|06-06-2017 00:36:49||2potus|3
1151|1152|.@secshulkin's decision is one of the biggest wins for our veterans in decades. |06-05-2017 17:48:30||2potus|3
1152|1153|rt @whitehouse: watch live as @potus announces the air traffic control reform initiative: |06-05-2017 15:53:26||2potus|8
1153|1154|today is going to be a big day for our veterans, thanks to @secshulkin. stay tuned!|06-05-2017 13:05:16||2potus|3
1154|1155|rt @realdonaldtrump: we must stop being politically correct and get down to the business of security for our people. if we don't get smart…|06-04-2017 15:30:06||2potus|3
1155|1156|rt @usainuk: u.s. citizens in the uk: if you're safe,please notify friends &amp; loved ones. if you use social media, update statuses |06-04-2017 00:44:59||2potus|2
1156|1157|rt @vp: our thoughts &amp; prayers are w/ the victims, courageous first responders &amp; all the people of london. as president trump said: we are…|06-04-2017 00:40:22||2potus|1
1157|1158|rt @scavino45: emergency msg for united states citizens re: security incidents in london via @usainuk.#londonbridge #boroughmarket|06-04-2017 00:40:16||2potus|3
1158|1159|rt @realdonaldtrump: whatever the united states can do to help out in london and the u. k., we will be there - we are with you. god bless!|06-03-2017 23:29:44||2potus|3
1159|1160|rt @realdonaldtrump: we need to be smart, vigilant and tough. we need the courts to give us back our rights. we need the travel ban as an e…|06-03-2017 23:18:43||2potus|3
1160|1161|rt @whitehouse: the paris accord created a u.n. slush fund: |06-03-2017 20:14:39||2potus|3
1161|1162|rt @secretaryacosta: unemployment at 16 yr low, &amp; more americans are going back to work. @usdol working so all americans who want a #job, h…|06-03-2017 19:45:22||2potus|4
1162|1163|rt @vp: america is back because the american people have a president in @potus trump who is fighting every day for them. |06-03-2017 19:44:57||2potus|8
1163|1164|rt @vp: yesterday i was proud to join @potus as we reaffirmed our unbreakable support for the american heroes who keep our communities safe…|06-03-2017 19:44:19||2potus|2
1164|1165|weekly address - tune in! #maga ➡️|06-02-2017 23:18:46||2potus|3
1165|1166|"rt @whitehouse: ""as president, i have one obligation, and that obligation is to the american people."" "|06-02-2017 18:39:24||2potus|0
1166|1167|rt @realdonaldtrump: #makeamericagreatagain🇺🇸|06-02-2017 18:38:53||2potus|3
1167|1168|rt @realdonaldtrump: my job as president is to do everything within my power to give america a level playing field. #americafirst🇺🇸➡️|06-01-2017 23:20:22||2potus|0
1168|1169|rt @whitehouse: the paris accord is a bad deal for americans, and @potus' action today is keeping his promise to put american workers first…|06-01-2017 21:07:29||2potus|4
